0.0
120.0
Note,Start,End,Volume
55,0.016666666666666666,0.14166666666666666,80
52,0.016666666666666666,0.14166666666666666,80
59,0.016666666666666666,0.14166666666666666,80
59,0.26666666666666666,0.39166666666666666,80
55,0.26666666666666666,0.39166666666666666,80
52,0.26666666666666666,0.39166666666666666,80
57,1.0166666666666666,1.1416666666666666,80
61,1.0166666666666666,1.1416666666666666,80
52,1.0166666666666666,1.1416666666666666,80
61,1.2666666666666666,1.3916666666666666,80
57,1.2666666666666666,1.3916666666666666,80
52,1.2666666666666666,1.3916666666666666,80
55,2.0166666666666666,2.1416666666666666,80
62,2.0166666666666666,2.1416666666666666,80
59,2.0166666666666666,2.1416666666666666,80
62,2.2666666666666666,2.3916666666666666,80
59,2.2666666666666666,2.3916666666666666,80
55,2.2666666666666666,2.3916666666666666,80
61,3.0166666666666666,3.1416666666666666,80
52,3.0166666666666666,3.1416666666666666,80
57,3.0166666666666666,3.1416666666666666,80
61,3.2666666666666666,3.3916666666666666,80
57,3.2666666666666666,3.3916666666666666,80
52,3.2666666666666666,3.3916666666666666,80
55,8.016666666666666,8.141666666666666,80
52,8.016666666666666,8.141666666666666,80
59,8.016666666666666,8.141666666666666,80
59,8.266666666666666,8.391666666666666,80
52,8.266666666666666,8.391666666666666,80
55,8.266666666666666,8.391666666666666,80
57,9.016666666666666,9.141666666666666,80
61,9.016666666666666,9.141666666666666,80
52,9.016666666666666,9.141666666666666,80
52,9.266666666666666,9.391666666666666,80
61,9.266666666666666,9.391666666666666,80
57,9.266666666666666,9.391666666666666,80
62,10.016666666666666,10.141666666666666,80
55,10.016666666666666,10.141666666666666,80
59,10.016666666666666,10.141666666666666,80
62,10.266666666666666,10.391666666666666,80
59,10.266666666666666,10.391666666666666,80
55,10.266666666666666,10.391666666666666,80
61,11.016666666666666,11.141666666666666,80
52,11.016666666666666,11.141666666666666,80
57,11.016666666666666,11.141666666666666,80
57,11.266666666666666,11.391666666666666,80
52,11.266666666666666,11.391666666666666,80
61,11.266666666666666,11.391666666666666,80
52,12.016666666666666,12.141666666666666,80
59,12.016666666666666,12.141666666666666,80
55,12.016666666666666,12.141666666666666,80
52,12.266666666666666,12.391666666666666,80
55,12.266666666666666,12.391666666666666,80
59,12.266666666666666,12.391666666666666,80
57,13.016666666666666,13.141666666666666,80
61,13.016666666666666,13.141666666666666,80
52,13.016666666666666,13.141666666666666,80
61,13.266666666666666,13.391666666666666,80
52,13.266666666666666,13.391666666666666,80
57,13.266666666666666,13.391666666666666,80
59,14.016666666666666,14.141666666666666,80
55,14.016666666666666,14.141666666666666,80
62,14.016666666666666,14.141666666666666,80
62,14.266666666666666,14.391666666666666,80
55,14.266666666666666,14.391666666666666,80
59,14.266666666666666,14.391666666666666,80
52,15.016666666666666,15.141666666666666,80
61,15.016666666666666,15.141666666666666,80
57,15.016666666666666,15.141666666666666,80
61,15.266666666666666,15.391666666666666,80
52,15.266666666666666,15.391666666666666,80
57,15.266666666666666,15.391666666666666,80
52,16.016666666666666,16.141666666666666,80
55,16.016666666666666,16.141666666666666,80
59,16.016666666666666,16.141666666666666,80
59,16.266666666666666,16.391666666666666,80
55,16.266666666666666,16.391666666666666,80
52,16.266666666666666,16.391666666666666,80
61,17.016666666666666,17.141666666666666,80
57,17.016666666666666,17.141666666666666,80
52,17.016666666666666,17.141666666666666,80
52,17.266666666666666,17.391666666666666,80
61,17.266666666666666,17.391666666666666,80
57,17.266666666666666,17.391666666666666,80
55,18.016666666666666,18.141666666666666,80
62,18.016666666666666,18.141666666666666,80
59,18.016666666666666,18.141666666666666,80
62,18.266666666666666,18.391666666666666,80
55,18.266666666666666,18.391666666666666,80
59,18.266666666666666,18.391666666666666,80
52,19.016666666666666,19.141666666666666,80
57,19.016666666666666,19.141666666666666,80
61,19.016666666666666,19.141666666666666,80
61,19.266666666666666,19.391666666666666,80
52,19.266666666666666,19.391666666666666,80
57,19.266666666666666,19.391666666666666,80
