0.0
120.0
Note,Start,End,Volume
45,27.328125,27.401041666666668,122
45,27.5,27.922916666666666,118
45,28.00208333333333,28.366145833333334,122
45,31.328125,31.401041666666668,122
45,31.494791666666668,31.890625,118
45,32.010416666666664,32.338541666666664,122
40,36.50052083333333,37.0734375,122
40,37.51614583333333,38.0578125,123
40,38.510416666666664,39.203125,120
40,39.5,39.90625,125
45,40.0,40.375,117
47,40.5,40.854166666666664,114
49,41.005208333333336,41.359375,111
50,41.510416666666664,41.875,116
52,42.015625,42.375,111
50,42.510416666666664,42.854166666666664,118
49,43.0,43.375,111
47,43.489583333333336,43.864583333333336,114
45,44.0,44.385416666666664,115
47,44.494791666666664,44.869791666666664,111
49,44.994791666666664,45.369791666666664,106
50,45.494791666666664,45.848958333333336,111
52,46.0,46.390625,114
50,46.505208333333336,46.869791666666664,111
49,46.994791666666664,47.395833333333336,114
47,47.494791666666664,47.864583333333336,114
38,48.0,48.401041666666664,117
42,48.505208333333336,48.890625,114
45,49.0,49.380208333333336,108
47,49.5,49.911458333333336,116
48,50.010416666666664,50.401041666666664,108
47,50.505208333333336,50.880208333333336,110
45,51.0,51.364583333333336,108
42,51.510416666666664,51.859375,104
45,52.0,52.385416666666664,116
47,52.505208333333336,52.869791666666664,116
49,53.005208333333336,53.375,111
50,53.505208333333336,53.848958333333336,118
52,54.005208333333336,54.338541666666664,108
50,54.505208333333336,54.869791666666664,114
49,55.005208333333336,55.364583333333336,111
47,55.505208333333336,55.869791666666664,114
40,56.005208333333336,56.395833333333336,116
44,56.510416666666664,56.875,114
45,57.010416666666664,57.354166666666664,108
46,57.5,57.885416666666664,110
47,58.005208333333336,58.385416666666664,106
45,58.515625,58.875,106
40,59.010416666666664,59.401041666666664,108
40,59.510416666666664,59.885416666666664,111
45,60.005208333333336,60.369791666666664,118
47,60.5,60.880208333333336,122
49,61.005208333333336,61.338541666666664,108
47,61.5,61.885416666666664,108
45,62.005208333333336,62.375,108
43,62.510416666666664,62.885416666666664,114
40,63.005208333333336,63.375,118
40,63.520833333333336,63.828125,111
45,64.0,64.38541666666667,114
47,64.50520833333333,64.875,111
49,65.00520833333333,65.375,108
50,65.50520833333333,65.88020833333333,108
52,66.00520833333333,66.36458333333333,111
50,66.50520833333333,66.85416666666667,111
49,67.0,67.36458333333333,104
47,67.5,67.83333333333333,108
45,68.0,68.34375,113
47,68.5,68.86458333333333,111
49,69.01041666666667,69.328125,106
50,69.5,69.875,106
52,70.01041666666667,70.3125,110
50,70.50520833333333,70.81770833333333,111
49,71.0,71.36979166666667,108
47,71.5,71.84375,111
38,72.00520833333333,72.38020833333333,116
42,72.50520833333333,72.86979166666667,106
45,73.0,73.36979166666667,114
47,73.51041666666667,73.88541666666667,108
48,74.015625,74.390625,108
47,74.52083333333333,74.88020833333333,110
45,75.015625,75.390625,114
42,75.515625,75.83854166666667,108
45,76.015625,76.39583333333333,114
47,76.52604166666667,76.859375,108
49,77.02083333333333,77.34895833333333,114
50,77.52083333333333,77.859375,114
52,78.02083333333333,78.36979166666667,108
50,78.515625,78.859375,108
47,79.01041666666667,79.36458333333333,116
47,79.515625,79.80208333333333,114
40,80.00520833333333,80.38541666666667,116
44,80.50520833333333,80.859375,114
45,81.00520833333333,81.35416666666667,114
46,81.50520833333333,81.86458333333333,110
47,82.0,82.36458333333333,108
45,82.50520833333333,82.88020833333333,108
40,83.01041666666667,83.36979166666667,109
40,83.515625,83.80729166666667,113
45,84.00520833333333,84.359375,118
47,84.5,84.875,114
49,85.00520833333333,85.35416666666667,111
47,85.50520833333333,85.85416666666667,106
45,86.0,86.375,114
43,86.51041666666667,86.89583333333333,114
40,87.015625,87.38541666666667,112
40,87.52083333333333,87.83854166666667,112
45,88.0,88.38541666666667,114
47,88.50520833333333,88.875,111
49,89.00520833333333,89.375,108
50,89.50520833333333,89.88020833333333,108
52,90.00520833333333,90.36458333333333,111
50,90.50520833333333,90.85416666666667,111
49,91.0,91.36458333333333,104
47,91.5,91.83333333333333,108
45,92.0,92.34375,103
47,92.5,92.86458333333333,111
49,93.01041666666667,93.36458333333333,106
50,93.5,93.875,106
52,94.01041666666667,94.3125,110
50,94.50520833333333,94.81770833333333,111
49,95.0,95.36979166666667,108
47,95.5,95.78125,111
38,96.00520833333333,96.38020833333333,116
42,96.50520833333333,96.86979166666667,106
43,97.0,97.36979166666667,114
44,97.51041666666667,97.88541666666667,108
45,98.015625,98.390625,108
38,98.52083333333333,98.88020833333333,110
42,99.015625,99.390625,114
43,99.515625,99.83854166666667,108
45,100.015625,100.39583333333333,114
47,100.52604166666667,100.859375,108
49,101.02083333333333,101.34895833333333,114
50,101.52083333333333,101.859375,114
52,102.02083333333333,102.36979166666667,108
51,102.515625,102.859375,108
50,103.01041666666667,103.38020833333333,116
49,103.515625,103.80208333333333,114
40,104.00520833333333,104.38541666666667,116
44,104.50520833333333,104.859375,114
45,105.00520833333333,105.35416666666667,114
46,105.50520833333333,105.86458333333333,110
47,106.0,106.36458333333333,108
45,106.50520833333333,106.88020833333333,108
44,107.01041666666667,107.36979166666667,103
40,107.515625,107.80729166666667,111
45,108.00520833333333,108.359375,118
49,108.5,108.875,114
50,109.00520833333333,109.35416666666667,111
47,109.50520833333333,109.85416666666667,106
45,110.0,110.375,114
43,110.51041666666667,110.91666666666667,114
40,111.015625,111.38541666666667,111
40,111.52083333333333,111.83854166666667,113
45,112.00520833333333,112.36979166666667,114
47,112.50520833333333,112.86979166666667,106
49,113.00520833333333,113.375,108
50,113.50520833333333,113.86458333333333,106
52,114.00520833333333,114.36458333333333,114
50,114.50520833333333,114.86979166666667,111
49,115.01041666666667,115.36979166666667,114
47,115.51041666666667,115.84895833333333,111
45,116.00520833333333,116.34895833333333,106
47,116.50520833333333,116.86458333333333,106
49,117.00520833333333,117.34895833333333,104
50,117.50520833333333,117.85416666666667,104
52,118.0,118.328125,102
50,118.50520833333333,118.85416666666667,106
49,119.0,119.35416666666667,103
47,119.51041666666667,119.8125,114
38,120.00520833333333,120.34375,118
42,120.5,120.85416666666667,108
45,120.99479166666667,121.375,108
47,121.50520833333333,121.85416666666667,114
48,122.01041666666667,122.35416666666667,106
47,122.50520833333333,122.86458333333333,108
45,123.01041666666667,123.36458333333333,106
42,123.51041666666667,123.82291666666667,114
45,124.00520833333333,124.33854166666667,118
47,124.49479166666667,124.875,114
49,125.00520833333333,125.375,103
50,125.50520833333333,125.86979166666667,106
52,126.01041666666667,126.35416666666667,108
50,126.51041666666667,126.859375,114
49,127.01041666666667,127.32291666666667,104
47,127.51041666666667,127.79166666666667,111
40,128.00520833333334,128.36458333333334,118
44,128.5,128.859375,106
45,129.0,129.35416666666666,108
46,129.5,129.83854166666666,106
52,130.01041666666666,130.35416666666666,114
50,130.51041666666666,130.88020833333334,111
49,131.015625,131.359375,110
47,131.52083333333334,131.85416666666666,110
45,132.00520833333334,132.359375,118
47,132.5,132.88541666666666,111
49,133.00520833333334,133.34375,106
47,133.5,133.86458333333334,108
45,134.00520833333334,134.34895833333334,111
43,134.51041666666666,134.89583333333334,110
40,135.00520833333334,135.359375,114
45,135.50520833333334,135.81770833333334,108
45,136.00520833333334,136.390625,118
47,136.5,136.875,114
49,137.00520833333334,137.390625,108
50,137.51041666666666,137.89583333333334,108
52,138.015625,138.359375,109
50,138.515625,138.86458333333334,114
49,139.015625,139.36458333333334,103
47,139.515625,139.85416666666666,114
45,140.01041666666666,140.375,106
47,140.51041666666666,140.84895833333334,106
49,141.00520833333334,141.359375,104
50,141.50520833333334,141.859375,106
52,142.00520833333334,142.33854166666666,110
50,142.51041666666666,142.84375,106
49,143.01041666666666,143.359375,106
47,143.51041666666666,143.828125,110
38,144.00520833333334,144.38541666666666,116
42,144.5,144.86979166666666,106
45,144.99479166666666,145.36979166666666,114
47,145.5,145.88541666666666,108
48,146.00520833333334,146.36979166666666,111
47,146.50520833333334,146.85416666666666,110
45,147.00520833333334,147.375,114
42,147.50520833333334,147.80729166666666,114
45,148.00520833333334,148.33333333333334,115
47,148.48958333333334,148.84375,111
49,149.0,149.34375,111
50,149.5,149.83854166666666,108
52,149.99479166666666,150.34375,111
50,150.50520833333334,150.83333333333334,116
49,151.0,151.359375,114
47,151.51041666666666,151.84375,108
40,152.00520833333334,152.33854166666666,114
44,152.49479166666666,152.875,108
45,153.0,153.33333333333334,114
46,153.5,153.86458333333334,111
47,154.0,154.36458333333334,106
44,154.50520833333334,154.86458333333334,106
40,155.00520833333334,155.34895833333334,111
40,155.50520833333334,155.81770833333334,110
45,156.00520833333334,156.34895833333334,116
47,156.5,156.86458333333334,114
49,157.0,157.36458333333334,108
50,157.50520833333334,157.84375,111
51,158.0,158.34375,102
52,158.5,158.86979166666666,114
40,159.01041666666666,159.38020833333334,108
44,159.51041666666666,159.875,114
45,160.00520833333334,160.359375,114
47,160.48958333333334,160.84375,114
49,160.99479166666666,161.375,111
50,161.5,161.84375,111
52,161.99479166666666,162.33854166666666,108
50,162.5,162.84895833333334,111
49,162.98958333333334,163.33854166666666,108
47,163.49479166666666,163.83333333333334,114
45,163.98958333333334,164.35416666666666,108
47,164.49479166666666,164.84375,111
49,165.0,165.30729166666666,106
50,165.49479166666666,165.84895833333334,113
52,166.0,166.36458333333334,114
50,166.5,166.81770833333334,114
49,166.98958333333334,167.36458333333334,111
47,167.5,167.8125,114
38,168.0,168.359375,116
42,168.5,168.84375,114
43,169.0,169.34375,111
44,169.49479166666666,169.86458333333334,108
45,169.99479166666666,170.35416666666666,108
38,170.5,170.859375,111
42,171.00520833333334,171.36979166666666,114
43,171.51041666666666,171.85416666666666,106
45,172.0,172.38541666666666,115
47,172.50520833333334,172.86458333333334,114
49,173.0,173.33333333333334,108
40,173.50520833333334,173.86979166666666,110
45,174.01041666666666,174.375,106
43,174.50520833333334,174.88541666666666,114
42,175.015625,175.35416666666666,111
41,175.515625,175.83854166666666,114
40,176.0,176.39583333333334,117
44,176.50520833333334,176.85416666666666,110
45,177.0,177.36458333333334,108
46,177.5,177.86458333333334,106
47,178.0,178.36458333333334,111
40,178.5,178.89583333333334,111
43,179.0,179.36979166666666,111
44,179.51041666666666,179.859375,111
45,180.0,180.38541666666666,118
47,180.5,180.859375,114
49,180.99479166666666,181.359375,111
47,181.49479166666666,181.84895833333334,106
45,182.0,182.375,108
43,182.5,182.875,111
40,183.01041666666666,183.375,113
40,183.51041666666666,183.88020833333334,111
45,184.0,184.36979166666666,116
47,184.50520833333334,184.86979166666666,114
49,185.00520833333334,185.33854166666666,106
50,185.5,185.859375,114
52,186.00520833333334,186.38020833333334,110
50,186.50520833333334,186.84895833333334,111
49,187.00520833333334,187.36979166666666,108
47,187.5,187.84895833333334,113
45,188.01041666666666,188.35416666666666,116
47,188.50520833333334,188.83333333333334,111
49,189.0,189.32291666666666,108
50,189.49479166666666,189.859375,114
52,190.00520833333334,190.33854166666666,108
50,190.5,190.828125,114
49,191.0,191.36458333333334,108
47,191.5,191.859375,114
38,192.0,192.375,116
42,192.50520833333334,192.88020833333334,108
43,193.00520833333334,193.38541666666666,111
44,193.50520833333334,193.88020833333334,108
45,194.015625,194.390625,108
38,194.52083333333334,194.86458333333334,111
42,195.015625,195.38020833333334,110
43,195.515625,195.88020833333334,114
45,196.00520833333334,196.36458333333334,118
47,196.49479166666666,196.86458333333334,114
49,197.0,197.35416666666666,110
50,197.5,197.83854166666666,106
52,197.99479166666666,198.359375,108
50,198.5,198.84895833333334,109
49,199.0,199.34375,108
47,199.5,199.83333333333334,110
40,200.0,200.38020833333334,116
44,200.5,200.86458333333334,110
45,201.0,201.34895833333334,106
