0.0
120.0
Note,Start,End,Volume
40,0.010416666666666666,0.5104166666666666,92
45,0.5104166666666666,1.1770833333333333,92
45,1.2604166666666667,1.5052083333333333,92
40,1.5104166666666667,2.3854166666666665,92
45,2.5104166666666665,3.1770833333333335,92
45,3.2604166666666665,3.5052083333333335,92
40,3.5104166666666665,3.9270833333333335,92
45,4.010416666666667,4.255208333333333,92
43,4.260416666666667,4.505208333333333,92
41,4.510416666666667,5.177083333333333,92
41,5.260416666666667,5.505208333333333,92
36,5.510416666666667,6.385416666666667,92
41,6.510416666666667,7.177083333333333,92
41,7.260416666666667,7.505208333333333,92
36,7.510416666666667,7.927083333333333,92
43,8.010416666666666,8.255208333333334,92
41,8.260416666666666,8.505208333333334,92
45,8.510416666666666,9.177083333333334,92
45,9.260416666666666,9.505208333333334,92
40,9.510416666666666,10.385416666666666,92
45,10.510416666666666,11.177083333333334,92
45,11.260416666666666,11.505208333333334,92
40,11.510416666666666,11.927083333333334,92
45,12.010416666666666,12.255208333333334,92
43,12.260416666666666,12.505208333333334,92
41,12.510416666666666,13.177083333333334,92
41,13.260416666666666,13.505208333333334,92
36,13.510416666666666,14.385416666666666,92
41,14.510416666666666,15.177083333333334,92
41,15.260416666666666,15.505208333333334,92
36,15.510416666666666,15.927083333333334,92
43,16.010416666666668,16.255208333333332,92
41,16.260416666666668,16.505208333333332,92
45,16.510416666666668,17.177083333333332,92
45,17.260416666666668,17.505208333333332,92
40,17.510416666666668,18.385416666666668,92
45,18.510416666666668,19.177083333333332,92
45,19.260416666666668,19.505208333333332,92
40,19.510416666666668,19.927083333333332,92
45,20.010416666666668,20.255208333333332,92
43,20.260416666666668,20.505208333333332,92
41,20.510416666666668,21.177083333333332,92
41,21.260416666666668,21.505208333333332,92
36,21.510416666666668,22.385416666666668,92
41,22.510416666666668,23.177083333333332,92
41,23.260416666666668,23.505208333333332,92
36,23.510416666666668,23.927083333333332,92
43,24.010416666666668,24.255208333333332,92
41,24.260416666666668,24.505208333333332,92
45,24.510416666666668,25.177083333333332,92
45,25.260416666666668,25.505208333333332,92
40,25.510416666666668,26.385416666666668,92
45,26.510416666666668,27.177083333333332,92
45,27.260416666666668,27.505208333333332,92
45,27.510416666666668,27.755208333333332,92
38,27.760416666666668,28.005208333333332,92
39,28.010416666666668,28.255208333333332,92
40,28.260416666666668,31.885416666666668,92
40,32.010416666666664,32.427083333333336,92
45,32.510416666666664,33.177083333333336,92
45,33.260416666666664,33.505208333333336,92
40,33.510416666666664,34.385416666666664,92
45,34.510416666666664,35.177083333333336,92
45,35.260416666666664,35.505208333333336,92
40,35.510416666666664,35.927083333333336,92
45,36.010416666666664,36.255208333333336,92
