0.0
120.0
Note,Start,End,Volume
48,0.004166666666666667,0.1578125,86
48,0.25416666666666665,0.3921875,79
48,0.509375,0.7671875,87
55,1.259375,1.4807291666666667,79
60,1.4989583333333334,1.7359375,87
59,1.7619791666666667,1.9104166666666667,79
57,2.0067708333333334,2.2255208333333334,87
53,2.2489583333333334,2.4286458333333334,95
48,2.5041666666666664,2.7463541666666664,103
45,3.2880208333333334,3.4859375,95
50,3.5119791666666664,3.7177083333333334,95
45,3.7541666666666664,3.9651041666666664,87
48,3.9989583333333334,4.1890625,87
48,4.259375,4.418229166666666,71
48,4.509375,4.7515625,95
55,5.259375,5.457291666666666,95
60,5.5015625,5.728125,95
59,5.748958333333333,5.897395833333333,87
57,6.004166666666666,6.199479166666666,95
53,6.256770833333333,6.397395833333333,87
48,6.506770833333333,6.741145833333333,87
45,7.261979166666666,7.483333333333333,103
50,7.504166666666666,7.686458333333333,103
45,7.761979166666666,7.972916666666666,103
48,7.998958333333333,8.202083333333333,87
48,8.256770833333333,8.452083333333333,95
48,8.506770833333333,8.665625,95
55,9.259375,9.457291666666666,79
60,9.509375,9.74375,87
59,9.756770833333333,9.897395833333333,95
57,10.009375,10.230729166666666,92
53,10.2515625,10.3765625,87
48,10.5015625,10.660416666666666,103
48,11.248958333333333,11.452083333333333,87
50,11.5015625,11.691666666666666,85
45,11.761979166666666,11.975520833333333,95
48,12.006770833333333,12.228125,99
48,12.259375,12.4078125,102
48,12.506770833333333,12.6890625,95
55,13.259375,13.472916666666666,95
60,13.498958333333333,13.7359375,95
59,13.756770833333333,13.9,95
57,14.004166666666666,14.225520833333333,102
53,14.2515625,14.4,88
48,14.509375,14.7125,103
46,15.2515625,15.449479166666666,103
50,15.511979166666666,15.702083333333333,80
46,15.759375,15.9703125,87
48,16.0015625,16.222916666666666,94
48,16.2515625,16.4,101
48,16.759375,16.972916666666666,57
48,17.011979166666666,17.241145833333334,92
55,17.2515625,17.371354166666666,94
60,17.504166666666666,17.801041666666666,72
53,18.006770833333334,18.228125,97
53,18.254166666666666,18.402604166666666,97
53,18.756770833333334,19.053645833333334,89
45,19.261979166666666,19.467708333333334,89
50,19.509375,19.699479166666666,82
45,19.759375,19.965104166666666,83
48,20.0015625,20.222916666666666,89
48,20.248958333333334,20.397395833333334,92
48,20.754166666666666,20.967708333333334,63
48,20.998958333333334,21.228125,90
55,21.259375,21.379166666666666,85
60,21.511979166666666,21.808854166666666,74
53,22.011979166666666,22.233333333333334,88
53,22.248958333333334,22.397395833333334,97
53,22.754166666666666,23.051041666666666,85
45,23.2515625,23.457291666666666,81
50,23.498958333333334,23.6890625,73
45,23.761979166666666,23.967708333333334,81
48,24.006770833333334,24.228125,90
48,24.259375,24.4078125,94
48,24.748958333333334,24.9625,63
48,25.011979166666666,25.241145833333334,86
55,25.248958333333334,25.36875,87
60,25.506770833333334,25.803645833333334,73
53,26.009375,26.230729166666666,98
53,26.256770833333334,26.405208333333334,96
53,26.754166666666666,27.051041666666666,91
45,27.259375,27.465104166666666,89
50,27.506770833333334,27.696875,74
45,27.761979166666666,27.967708333333334,83
48,28.0015625,28.222916666666666,98
48,28.259375,28.4078125,88
48,28.754166666666666,28.972916666666666,72
48,29.0015625,29.230729166666666,81
55,29.261979166666666,29.480729166666666,72
60,29.511979166666666,29.808854166666666,73
55,29.748958333333334,29.8609375,46
53,30.011979166666666,30.233333333333334,88
53,30.2515625,30.4,100
53,30.759375,31.0171875,92
48,31.259375,31.472916666666666,63
50,31.506770833333334,31.696875,85
45,31.756770833333334,31.983333333333334,73
48,32.01197916666666,32.233333333333334,102
48,32.26197916666666,32.41041666666666,89
48,32.7515625,32.9703125,68
48,33.01197916666666,33.241145833333334,80
55,33.26197916666666,33.48072916666666,68
60,33.50416666666666,33.80104166666666,81
55,33.748958333333334,33.8609375,49
53,34.009375,34.23072916666666,90
53,34.25416666666666,34.40260416666666,101
53,34.759375,35.0171875,92
48,35.26197916666666,35.475520833333334,62
50,35.498958333333334,35.6890625,79
45,35.759375,35.9859375,74
48,36.01197916666666,36.233333333333334,98
48,36.259375,36.4078125,91
48,36.748958333333334,36.967708333333334,70
48,37.01197916666666,37.241145833333334,92
55,37.2515625,37.4703125,76
60,37.5015625,37.7984375,85
55,37.756770833333334,37.86875,42
53,38.00416666666666,38.225520833333334,91
53,38.248958333333334,38.397395833333334,91
53,38.76197916666666,39.01979166666666,88
48,39.259375,39.47291666666666,65
50,39.51197916666666,39.702083333333334,78
45,39.748958333333334,39.975520833333334,70
48,40.01197916666666,40.233333333333334,92
48,40.248958333333334,40.397395833333334,90
48,40.748958333333334,40.967708333333334,73
48,41.009375,41.23854166666666,92
55,41.248958333333334,41.467708333333334,71
60,41.506770833333334,41.803645833333334,74
55,41.748958333333334,41.8609375,44
53,42.01197916666666,42.233333333333334,94
53,42.259375,42.4078125,101
53,42.759375,43.0171875,80
48,43.248958333333334,43.4625,65
50,43.509375,43.69947916666666,75
45,43.759375,43.9859375,64
48,44.009375,44.23072916666666,97
48,44.248958333333334,44.397395833333334,89
48,44.75416666666666,44.97291666666666,70
48,45.00416666666666,45.233333333333334,82
55,45.259375,45.478125,77
60,45.509375,45.80625,86
55,45.759375,45.87135416666666,42
53,46.006770833333334,46.228125,88
53,46.256770833333334,46.405208333333334,99
53,46.756770833333334,47.014583333333334,93
48,47.256770833333334,47.4703125,60
50,47.50416666666666,47.694270833333334,82
