0.0
120.0
Note,Start,End,Volume
48,0.016666666666666666,0.584375,104
48,0.7458333333333333,1.7510416666666666,105
48,2.011458333333333,2.5322916666666666,105
48,2.745833333333333,3.9854166666666666,101
45,3.995833333333333,4.563541666666667,102
45,4.751041666666667,5.792708333333334,103
45,6.011458333333334,6.547916666666667,100
45,6.761458333333334,7.969791666666667,103
50,7.995833333333334,8.563541666666666,100
50,8.75625,9.797916666666666,99
50,10.016666666666666,10.527083333333334,102
50,10.75625,11.985416666666666,100
43,11.995833333333334,12.553125,103
43,12.75625,13.803125,100
43,14.001041666666666,14.527083333333334,99
43,14.745833333333334,15.516666666666666,99
48,15.985416666666666,16.547916666666666,99
48,16.740625,17.641666666666666,102
48,17.990625,18.516666666666666,99
48,18.719791666666666,19.75625,100
45,19.995833333333334,20.475,104
45,20.725,21.745833333333334,105
45,21.980208333333334,22.438541666666666,103
45,22.714583333333334,23.69375,105
50,23.995833333333334,24.501041666666666,100
50,24.725,25.662499999999998,103
50,25.974999999999998,26.480208333333334,100
50,26.714583333333334,27.761458333333334,99
43,28.001041666666666,28.511458333333334,101
43,28.740624999999998,29.803124999999998,97
43,30.001041666666666,30.506249999999998,98
43,30.745833333333334,31.777083333333334,100
48,31.974999999999998,32.516666666666666,100
48,32.73020833333333,33.782291666666666,103
48,33.985416666666666,34.475,100
48,34.73020833333333,35.646875,102
45,35.975,36.485416666666666,101
45,36.71458333333333,37.719791666666666,101
45,37.98020833333333,38.51145833333333,102
45,38.725,39.725,103
50,39.96458333333333,40.44895833333333,102
50,40.725,41.6625,101
50,41.985416666666666,42.485416666666666,99
50,42.725,43.641666666666666,100
43,43.975,44.454166666666666,100
43,44.725,45.69375,103
43,45.990625,46.407291666666666,101
43,46.516666666666666,46.87083333333333,100
43,47.00625,47.178125,97
43,47.251041666666666,47.37083333333333,97
43,47.501041666666666,47.969791666666666,103
48,48.01145833333333,48.57395833333333,108
48,48.74583333333333,48.975,97
48,49.01145833333333,49.76145833333333,106
48,50.001041666666666,50.56875,109
48,50.74583333333333,50.959375,108
48,51.001041666666666,51.938541666666666,103
52,52.001041666666666,52.553125,101
52,52.751041666666666,52.96458333333333,99
52,53.00625,53.75625,102
52,54.016666666666666,54.594791666666666,103
52,54.74583333333333,54.975,103
52,55.01145833333333,55.969791666666666,104
48,56.00625,56.610416666666666,106
48,56.751041666666666,56.975,103
48,57.00625,57.77708333333333,102
48,58.00625,58.610416666666666,105
48,58.751041666666666,58.990625,97
48,59.016666666666666,59.959375,105
41,60.00625,60.615625,103
41,60.76145833333333,60.88645833333333,103
41,61.016666666666666,61.829166666666666,109
41,62.001041666666666,62.55833333333333,109
41,62.74583333333333,62.91770833333333,102
41,63.00625,63.928125,101
46,64.00104166666667,64.54791666666667,108
46,64.74583333333334,64.959375,101
46,65.00104166666667,65.76145833333334,111
46,66.00104166666667,66.54270833333334,108
