0.0
97.9999836666694
Note,Start,End,Volume
64,22.045922041666664,22.178575125,119
67,22.193881249999997,22.40306495833333,115
67,22.505105791666665,22.658167041666665,110
67,22.811228291666666,22.938779333333333,115
67,23.117350791666663,23.183677333333332,113
67,23.270412041666663,23.54082025,113
67,23.724493749999997,23.862248875,115
67,23.882657041666665,23.913269291666666,90
64,23.877554999999997,24.198983624999997,118
60,24.183677499999998,24.535718375,114
57,24.4898,25.31122870833333,115
64,26.938779999999998,27.10204533333333,119
67,27.091841249999998,27.250004541666666,116
67,27.39796375,27.551024999999996,115
67,27.551024999999996,27.739800541666664,111
67,27.862249541666664,28.00510670833333,112
67,28.168372041666665,28.54082108333333,115
67,28.627555791666666,28.826535416666665,115
64,28.780617041666662,29.117351791666664,114
60,29.086739541666663,29.41327020833333,115
62,29.392862041666664,30.005107041666665,108
64,31.841842041666663,32.025515541666664,115
64,32.1428625,32.219393124999996,110
64,32.30102579166666,32.46939316666666,108
64,32.602046249999994,32.93367895833333,111
64,33.061229999999995,33.295923916666666,113
62,33.367352499999996,33.459189249999994,110
62,33.520413749999996,33.91327095833333,112
60,34.28572,34.58674045833333,115
57,34.5918425,34.760209874999994,108
60,34.74490375,35.0816385,112
57,35.05102625,35.27551608333333,115
60,35.20918954166666,35.346944666666666,117
62,35.51531204166666,35.59694470833333,117
62,35.66837329166666,35.88265904166666,114
60,35.969393749999995,36.08674070833333,115
62,36.122454999999995,36.26021012499999,116
57,36.28061829166666,36.39286320833333,115
57,36.43367954166666,36.59184283333333,114
60,36.760210208333326,37.107149041666666,118
57,37.045924541666665,37.40306745833333,115
64,38.26531249999999,38.346945166666664,118
64,38.42347579166666,38.494904375,116
64,38.571434999999994,38.77551666666666,110
62,38.724496249999994,38.938781999999996,115
60,38.877557499999995,39.21429225,117
62,39.183679999999995,39.510210666666666,118
57,39.489802499999996,39.8571495,115
64,41.32653749999999,41.43878241666666,118
67,41.64286408333333,41.938782499999995,114
64,41.94388454166666,42.09694579166666,113
64,42.09694579166666,42.28061929166666,117
64,43.1632725,43.239803124999995,114
64,43.321435791666666,43.38776233333333,114
64,43.474497041666666,43.66327258333333,117
62,43.62755829166666,43.82653791666666,114
60,43.78061954166666,44.117354291666665,117
62,44.08674204166666,44.39796658333333,118
57,44.387762499999994,44.82653808333333,115
64,56.33164204166666,56.479601249999995,118
67,56.48470329166666,56.63776454166666,112
67,56.785723749999995,57.28572383333333,115
64,57.55103,57.70919329166666,117
