0.0
220.00022000022
Note,Start,End,Volume
57,0.0,0.272727,127
35,0.0,0.272727,127
57,1.090908,1.3636350000000002,127
35,1.090908,1.3636350000000002,127
57,1.3636350000000002,1.636362,127
35,1.3636350000000002,1.636362,127
57,1.636362,1.9090890000000003,127
35,1.636362,1.9090890000000003,127
35,3.272724,3.5454510000000004,127
57,3.272724,3.5454510000000004,127
35,7.363629,7.636356000000001,127
57,7.363629,7.636356000000001,127
35,7.636356000000001,7.909083000000001,127
57,7.636356000000001,7.909083000000001,127
57,8.727264,8.999991000000001,127
35,8.727264,8.999991000000001,127
35,8.999991000000001,9.272718000000001,127
57,8.999991000000001,9.272718000000001,127
35,9.272718000000001,9.545445,127
57,9.272718000000001,9.545445,127
35,11.727261,11.999988,127
57,11.727261,11.999988,127
35,11.999988,12.272715000000002,127
57,11.999988,12.272715000000002,127
35,13.090896,13.363623,127
57,13.090896,13.363623,127
57,13.363623,13.63635,127
35,13.363623,13.63635,127
35,13.63635,13.909077000000002,127
57,13.63635,13.909077000000002,127
35,16.090893,16.36362,127
57,16.090893,16.36362,127
35,16.36362,16.636347,127
57,16.36362,16.636347,127
35,17.454528,17.727255000000003,127
57,17.454528,17.727255000000003,127
35,17.727255000000003,17.999982000000003,127
57,17.727255000000003,17.999982000000003,127
35,17.999982000000003,18.272709000000003,127
57,17.999982000000003,18.272709000000003,127
38,18.272709000000003,18.4090725,127
38,18.4090725,18.545436000000002,127
38,18.545436000000002,18.6817995,127
38,18.6817995,18.818163000000002,127
38,18.818163000000002,18.9545265,127
38,18.9545265,19.09089,127
38,19.09089,19.2272535,127
38,19.2272535,19.363617,127
38,19.363617,19.499980500000003,127
38,19.499980500000003,19.636344,127
38,19.636344,19.704525750000002,127
38,19.704525750000002,19.772707500000003,127
38,19.772707500000003,19.84088925,127
38,19.84088925,19.909071,127
38,19.909071,20.045434500000002,127
38,20.045434500000002,20.181798,127
38,20.181798,20.318161500000002,127
38,20.318161500000002,20.454525,127
38,20.454525,20.590888500000002,127
38,20.590888500000002,20.727252,127
35,20.727252,20.999979000000003,127
57,20.727252,20.999979000000003,127
35,23.999976,24.4090665,127
57,23.999976,24.4090665,127
35,24.4090665,24.545430000000003,127
57,24.4090665,24.545430000000003,127
57,24.818157000000003,25.090884000000003,127
35,24.818157000000003,25.090884000000003,127
35,25.090884000000003,25.363611000000002,127
57,25.090884000000003,25.363611000000002,127
35,28.363608000000003,28.7726985,127
57,28.363608000000003,28.7726985,127
35,28.7726985,28.909062000000002,127
57,28.7726985,28.909062000000002,127
35,29.181789000000002,29.454516,127
57,29.181789000000002,29.454516,127
35,29.454516,29.727243,127
57,29.454516,29.727243,127
38,29.727243,29.99997,127
42,29.727243,29.99997,127
42,29.99997,30.272697,127
35,30.136333500000003,30.272697,127
38,30.272697,30.545424000000004,127
42,30.272697,30.545424000000004,127
35,30.409060500000002,30.545424000000004,127
42,30.545424000000004,30.818151000000004,127
35,30.681787500000002,30.818151000000004,127
38,30.818151000000004,31.090878000000004,127
42,30.818151000000004,31.090878000000004,127
35,30.954514500000002,31.090878000000004,127
42,31.090878000000004,31.363605000000003,127
35,31.2272415,31.363605000000003,127
42,31.363605000000003,31.636332000000003,127
38,31.363605000000003,31.636332000000003,127
35,31.636332000000003,31.7726955,127
42,31.636332000000003,31.909059000000003,127
35,31.7726955,31.909059000000003,127
38,31.909059000000003,32.181786,127
42,31.909059000000003,32.181786,127
35,32.0454225,32.181786,127
42,32.181786,32.454513000000006,127
35,32.318149500000004,32.454513000000006,127
